Zip,Centroid Latitude,Centroid Longitude
63943,36.827168,-90.7889843
58478,47.1754929,-99.7494642
58479,47.0922805,-98.1827025
63944,37.1131558,-90.3594978
63945,36.6329727,-90.5427405
58480,46.9576535,-98.2594487
63951,37.1148961,-90.2578506
63952,37.0098773,-90.6427398
58481,46.9279531,-98.4288728
63953,36.5872448,-90.637706
63954,36.5574943,-90.4712561
63955,36.6035585,-90.6808812
58482,46.853459,-99.8999172
63956,37.213951,-90.5217278
58483,46.6461695,-99.407372
58484,47.3759956,-98.4850543
58486,47.3913599,-99.3820275
8063,39.8672966,-75.1856214
8064,39.9619323,-74.640293
8065,40.0026146,-75.0352732
8066,39.8342916,-75.2283549
8067,39.7391928,-75.4114057
8068,39.9613936,-74.665922
21601,38.794198,-76.0810369
21607,39.1327137,-75.8542068
21610,39.3671153,-76.072496
8069,39.6992576,-75.4451796
21612,38.7515127,-76.2754258
8070,39.6191254,-75.5160692
8071,39.7318944,-75.1335339
8072,39.5443077,-75.4187035
8073,40.0095458,-74.8668196
8074,39.7161659,-75.1634403
8075,40.0296762,-74.9489967
21613,38.502789,-76.0788747
8077,40.0001617,-74.9916319
21617,39.0493575,-76.044545
8078,39.8534114,-75.0755019
2047,42.1341439,-70.6863129
2048,42.017302,-71.2164203
2050,42.1151393,-70.7103308
2052,42.1845991,-71.3053065
2053,42.1562029,-71.4303445
2054,42.1731025,-71.3637564
2056,42.1136601,-71.33756
2061,42.1645688,-70.8188439
2062,42.1873642,-71.1959711
2066,42.2022731,-70.7581843
2067,42.1076002,-71.1818279
2071,42.1034247,-71.2735885
2072,42.119006,-71.1036499
2081,42.1470421,-71.2699648
2090,42.2196452,-71.2167679
2093,42.0526709,-71.356858
20612,38.5050595,-76.6772096
7006,40.8511872,-74.2828651
7008,40.5837895,-74.2274575
20613,38.6711682,-76.8053038
7009,40.8580173,-74.2297838
20615,38.411433,-76.548803
20616,38.6619481,-77.0984582
7010,40.8220448,-73.9879452
20617,38.5438412,-76.8525113
20618,38.286438,-76.7830711
20619,38.292531,-76.5276622
20620,38.2339176,-76.5289318
20621,38.3261496,-76.8010545
7011,40.8782559,-74.1440733
7012,40.8483978,-74.1602659
20622,38.4032056,-76.9383161
15364,39.9463214,-80.3047796
15366,40.1595476,-79.9730274
15367,40.2610918,-80.0556678
15368,40.0138719,-79.9892838
15370,39.8806263,-80.1711995
15376,40.1088828,-80.4790497
15377,39.9885355,-80.4490292
15378,40.2783838,-80.2750806
15379,40.243194,-80.4251761
15380,39.8675617,-80.4671193
15401,39.8999549,-79.7456374
15410,39.908458,-79.906042
15411,39.748667,-79.3471759
15412,40.0888045,-79.8593949
15413,39.9852804,-79.8710922
15417,40.0086326,-79.9182421
15419,40.0469557,-79.8949847
15420,39.9601414,-79.8652294
15421,39.8458481,-79.5971985
33763,28.0028996,-82.7434292
37642,36.5313302,-82.7269397
33764,27.9341123,-82.738984
33765,27.9748762,-82.7451215
33767,27.9747475,-82.826777
37643,36.3773454,-82.1371183
37645,36.5620765,-82.662401
33770,27.9151095,-82.8040263
37650,36.094537,-82.4480975
33771,27.9068245,-82.7588033
37656,36.3988019,-82.6298568
37657,36.0175799,-82.5601282
37658,36.2390337,-82.0994484
33772,27.843593,-82.7966828
33773,27.8822944,-82.7559195
33774,27.8838191,-82.827877
37659,36.2802086,-82.4910686
33776,27.8495644,-82.8258272
33777,27.8535325,-82.7593487
33778,27.8886206,-82.7985399
37660,36.5268599,-82.5719678
33781,27.8388706,-82.7149951
37663,36.4630152,-82.4887235
33782,27.8596312,-82.7081448
33785,27.8918406,-82.8499793
33786,27.9270708,-82.8328166
37664,36.5204283,-82.4989884
37665,36.57877,-82.5705283
37680,36.5792902,-81.7254167
33801,28.0359786,-81.8996364
37681,36.2580143,-82.6206
48462,42.8484449,-83.4212502
48463,43.1657988,-83.5193013
48464,43.220345,-83.4224696
48465,43.6079977,-82.7077699
35570,34.1637564,-87.9931588
35571,34.3687076,-87.944108
35572,34.2012716,-87.2825804
35574,33.5675776,-87.9499927
35575,34.0361793,-87.5881533
60426,41.6103428,-87.6533948
35576,33.5753818,-88.1438513
35577,34.1023777,-87.620057
60428,41.5998,-87.6905673
35578,33.9804833,-87.4663908
35579,33.6362666,-87.3603237
60429,41.5740287,-87.6837056
35580,33.6732707,-87.2555671
60430,41.5588804,-87.6644415
35581,34.3599117,-87.7130966
60431,41.5051981,-88.1987406
35582,34.4868003,-88.1128989
91723,34.0847467,-117.8868443
85367,32.6717154,-114.3955164
85371,33.8285423,-114.3758408
91724,34.0804441,-117.8547336
85373,33.6713598,-112.2996569
91730,34.1011023,-117.5782175
91731,34.078573,-118.0434556
85374,33.6406815,-112.3783804
91732,34.0734197,-118.0153445
91733,34.0461435,-118.0537138
85375,33.6858088,-112.3661677
85377,33.8232136,-111.9132705
91737,34.1525834,-117.5777082
91739,34.1727542,-117.5212431
85379,33.6021257,-112.3740412
91740,34.1193673,-117.8550544
85381,33.6091377,-112.230287
91741,34.1568847,-117.8415708
85382,33.6542905,-112.2494735
91744,34.0313002,-117.9367767
91745,33.9990053,-117.9721463
85383,33.8068787,-112.2519911
91746,34.0444164,-117.9853655
85387,33.7094984,-112.4509625
91748,33.9748831,-117.9006757
85388,33.6042129,-112.4316184
56342,46.1838053,-93.3689929
56343,45.7859194,-95.7049687
56345,45.9884192,-94.3735315
56347,45.9677889,-94.8716299
56349,45.7261385,-95.5129599
56350,46.3050286,-93.2304069
56352,45.6418003,-94.8063591
56353,45.8036639,-93.629079
56354,46.0572069,-95.2486159
56355,45.9414422,-95.245716
56356,45.6290159,-94.7533012
56357,45.6915246,-93.7981628
56358,45.8379796,-93.4461391
56359,46.0995487,-93.6652958
56360,45.895487,-95.1165589
56361,46.1567054,-95.3377112
56362,45.4020307,-94.7122374
56363,45.6971495,-93.6522122
56364,46.0050086,-94.0729932
56367,45.7637555,-94.1820513
56368,45.4645449,-94.5614766
56369,45.4670093,-94.3453612
56371,45.4331736,-94.6366768
56373,45.8597401,-94.2305622
56374,45.550935,-94.4557709
56375,45.7008762,-94.2742969
62961,37.3381714,-89.2548543
62962,37.0753598,-89.3358891
62963,37.0945591,-89.1699212
62964,37.1303207,-89.2265761
62965,37.767319,-88.5206161
62966,37.7751359,-89.3509787
62967,37.5843101,-88.7369385
62969,37.1543933,-89.3422994
62970,37.2222033,-89.0905319
62972,37.5422875,-88.7910367
62974,37.7812025,-88.7829917
62975,37.6337731,-89.387589
62976,37.2216628,-89.2043772
62977,37.8517778,-88.5459231
62979,37.822024,-88.1863166
62982,37.4248249,-88.3653191
62983,37.9029713,-89.1212191
62984,37.7082136,-88.1491623
62985,37.458595,-88.6854454
62987,37.6187254,-88.6603511
62988,37.2596378,-89.2892712
62990,37.2285821,-89.3988423
62992,37.2801173,-89.1658053
62994,37.9067282,-89.3423576
62995,37.4380531,-88.8776804
62996,37.1575314,-89.1510277
48858,43.616033,-84.7954594
48860,43.0529723,-84.9217201
39666,31.2949339,-90.4825223
42721,37.4229802,-86.4997321
42722,37.2765861,-85.7161317
48861,42.732509,-84.9250316
42724,37.6759178,-86.0708347
48864,42.7041704,-84.3921387
42726,37.4199216,-86.1521085
48865,43.0905161,-85.1046175
48866,42.9975501,-84.3764093
39667,31.124737,-90.1261641
39668,31.7104932,-90.8093404
42728,37.1170315,-85.2900701
42729,37.3064669,-86.096497
39669,31.1211173,-91.3831229
42731,36.8477508,-85.5575362
42732,37.5889542,-86.1333174
42733,37.3436034,-85.1864301
48867,43.0027181,-84.1889766
48870,43.1104076,-84.9847519
42740,37.5863559,-85.9487405
42741,36.999228,-85.2384259
48871,43.1566529,-84.6738053
48872,42.7986498,-84.223099
48873,42.9968404,-84.8441746
44144,41.4372859,-81.7398141
44145,41.4495314,-81.9301623
37934,35.8656171,-84.1788677
37938,36.1239106,-83.9386075
62454,38.9998632,-87.7566051
44146,41.3812232,-81.5292264
38001,35.8162902,-89.1599708
44147,41.318156,-81.6792616
44149,41.3159125,-81.8562166
62458,39.0247797,-88.851563
62459,38.9300218,-88.0277845
62460,38.6016951,-87.7272085
44201,41.0286597,-81.1842826
62461,39.1941693,-88.6843491
38002,35.2863553,-89.7002741
62462,39.2369907,-88.4606315
38004,35.4122414,-89.7592121
62463,39.2766478,-88.6053746
44202,41.3150866,-81.3383707
79414,33.5477937,-101.9202295
79415,33.7007946,-101.8969879
79416,33.6001136,-101.9827746
79423,33.4399762,-101.8554627
79424,33.4674003,-101.9442859
79501,32.7476128,-99.9048517
79502,33.1830644,-100.2451333
79503,32.8686087,-99.6929228
79504,32.3358022,-99.3505712
79505,33.5770572,-99.8097118
85936,34.6526833,-109.2687406
92130,32.9475893,-117.2073917
92131,32.8860884,-117.086039
92132,32.7136722,-117.1720388
92134,32.7241796,-117.1466578
92135,32.6937818,-117.194765
92139,32.6799096,-117.0488854
92140,32.7394961,-117.1974012
60071,42.4684496,-88.3158067
60072,42.4066584,-88.305926
40299,38.1516868,-85.517172
40310,37.7493406,-84.7646049
40311,38.3320478,-83.9971042
40312,37.8546745,-83.9397008
40313,38.1372056,-83.5429506
60073,42.3489974,-88.1094068
40316,37.926151,-83.562825
40322,37.935145,-83.6330394
60074,42.1314623,-88.0263289
40324,38.2456451,-84.5506468
60076,42.0352596,-87.7299278
40328,37.539663,-85.1396699
60077,42.0347464,-87.7571875
40330,37.787723,-84.8880564
40334,38.0134893,-83.7623169
60081,42.4510183,-88.2254289
40336,37.6829776,-83.9909522
60083,42.4362478,-87.9417003
40337,37.9423411,-83.8546457
40339,37.9440937,-84.638897
60084,42.2696591,-88.1409122
40342,37.9958149,-84.9795218
40346,37.9871183,-83.7438794
40347,38.158286,-84.728351
40348,38.2887171,-84.1293596
40350,38.3046717,-83.8738537
60085,42.352097,-87.8676562
40351,38.2047976,-83.4155328
60087,42.4030849,-87.8508363
17582,40.0057407,-76.4778354
17584,39.9554134,-76.2635815
17601,40.0742412,-76.3149143
17602,40.0146233,-76.2463507
17603,40.0201454,-76.3508458
17606,40.1116699,-76.3039068
17701,41.3450439,-76.8572485
17702,41.1834876,-77.0772707
17721,41.183625,-77.3184048
17723,41.4352974,-77.4713561
17724,41.6425283,-76.805113
17727,41.5106892,-77.4964451
17728,41.3347738,-77.0785674
17729,41.5112389,-77.7361028
17730,41.1104488,-76.8784104
17731,41.4294097,-76.5786717
17737,41.2992708,-76.6857797
17739,41.3881696,-77.4186835
17740,41.2494446,-77.2696464
17742,41.2385318,-76.6022697
47551,38.1141135,-86.5695724
56479,46.4345898,-94.7945523
47552,38.1145509,-86.9996761
56481,46.4754178,-94.9196528
29001,33.786644,-80.1740651
47553,38.6606291,-86.9039959
47557,38.5788336,-87.3427775
56482,46.4642056,-95.1477656
29003,33.241221,-81.0238151
47558,38.646137,-87.040439
56484,47.0931351,-94.4680078
47561,38.8639143,-87.4383274
29006,33.8691012,-81.5510777
47562,38.8331264,-86.9735399
47564,38.4830407,-87.093828
29009,34.4552938,-80.3761553
56501,46.8372835,-95.8140396
47567,38.4627094,-87.3050173
47568,38.8080233,-87.2460842
47574,37.9500356,-86.5621267
47575,38.3178076,-86.8044622
47576,38.1769774,-86.617352
56510,47.3588103,-96.5248676
29010,34.2236168,-80.2722576
47577,38.1499655,-86.808468
56511,46.8399442,-95.9952834
47578,38.9023404,-87.193521
29014,34.5233815,-81.1145128
47579,38.1121862,-86.9152354
47580,38.3552026,-86.7671564
29015,34.4374422,-81.3301255
56514,46.6457107,-96.4313929
47581,38.6556937,-86.7625996
44682,40.3972276,-81.4054169
38362,35.729072,-88.7829778
34607,28.486766,-82.6330179
37876,35.8651005,-83.4789701
44107,41.4832577,-81.801143
37877,36.1511298,-83.406846
37878,35.6206416,-83.8940112
44108,41.5447837,-81.607394
62401,39.1187147,-88.5623837
62410,38.5387999,-87.7332132
37879,36.4733479,-83.513314
44109,41.4476706,-81.6944034
62411,39.0712647,-88.733641
62413,39.138821,-87.8378372
44110,41.5693516,-81.5647675
37880,35.6856946,-84.6779337
37881,36.4064764,-83.3425081
62414,39.1744131,-88.8263556
44111,41.4582553,-81.7885891
37882,35.6012208,-83.8130689
62417,38.7072424,-87.7665605
44112,41.5358406,-81.5741427
62418,39.022272,-88.9737585
62419,38.6107361,-87.9896722
37885,35.4763741,-84.1323866
37886,35.7455841,-83.8047075
44113,41.4832405,-81.6971658
37887,36.0915796,-84.5808436
55949,43.7029652,-91.9296923
55950,43.7471022,-92.9644761
55951,43.5292328,-92.4824883
55952,43.9433031,-91.8435771
55953,43.5265827,-92.9665416
55954,43.557061,-91.7801059
55955,44.0873202,-92.7408704
55956,44.2860188,-92.5276033
55957,44.2453124,-92.260879
55959,44.1179443,-91.7995328
55960,44.1402422,-92.535165
55961,43.6084019,-92.4737571
55962,43.7621871,-91.8451278
55963,44.1808288,-92.6711023
55964,44.1602474,-92.1580812
55965,43.6231944,-92.1281872
55967,43.7951566,-92.513371
55968,44.3970374,-92.0899413
55969,44.082475,-91.877296
55970,43.5951479,-92.8319623
55971,43.8157919,-91.7546747
55972,43.996181,-92.0489257
55973,43.8062386,-92.7728645
55974,43.577137,-91.6479867
55975,43.6778694,-92.3644336
55976,43.8643353,-92.4874166
55977,43.5557778,-92.6480658
55979,43.9203617,-91.9509572
55981,44.3576099,-92.0492313
55982,43.8157684,-92.8847471
15061,40.6599027,-80.3197086
15062,40.1485474,-79.8782002
15063,40.1911656,-79.9224763
15064,40.3563393,-80.1499292
15065,40.6441736,-79.7253946
15066,40.747074,-80.2561426
15067,40.2072705,-79.9624334
15068,40.5571823,-79.725823
15071,40.4121046,-80.1877989
15072,40.1392447,-79.8563296
15074,40.7340347,-80.2083539
15075,40.5860372,-79.8269137
15076,40.6074694,-79.8346954
15077,40.6251261,-80.4158914
15078,40.3559146,-80.3849772
63957,37.1229796,-90.6482664
58487,46.8568288,-99.6057531
63960,36.9569398,-90.131465
58488,47.1789596,-100.025613
58490,46.3842849,-98.0659426
63961,36.5672084,-90.2770757
63962,36.8440282,-90.2815068
58492,47.1563303,-98.4413165
63964,37.2629253,-90.4148771
58494,47.1848994,-100.2620868
63965,36.9651725,-91.0213002
63966,36.979507,-90.2647171
58495,46.2777889,-99.6048776
63967,36.940696,-90.4853249
58496,47.1464602,-99.3286927
64001,39.114216,-93.5409084
64011,38.9597561,-94.0679261
58497,46.7650667,-98.5499866
64012,38.789354,-94.5436248
58501,46.8149321,-100.6981953
64014,39.0067598,-94.2551362
64015,39.0150592,-94.3126031
58503,46.9041199,-100.7503016
64016,39.1196165,-94.2157551
64017,39.1956196,-94.0242054
64018,39.4547191,-94.7212611
64019,38.7775422,-93.8652808
64020,38.9674249,-93.5997836
54838,46.2587107,-91.8188917
54839,46.3615768,-91.1399818
54840,45.7512621,-92.6923834
54841,45.6066227,-91.7786306
54842,46.5053667,-91.8546672
54843,46.0236044,-91.293027
54844,46.8047835,-91.2331876
21619,38.9424469,-76.2657424
8079,39.5424076,-75.4316839
21620,39.2001765,-76.0979123
8080,39.7573532,-75.1220433
21622,38.4144653,-76.1592528
21623,39.1240349,-75.9667479
21624,38.8446734,-76.2698912
21625,38.8732125,-75.9960303
21626,38.3413588,-76.0983606
21627,38.2331142,-76.0464042
8081,39.7329417,-74.9766568
21628,39.2331736,-75.9220485
8083,39.8412654,-75.0285928
8084,39.8289808,-75.0155326
21629,38.8586716,-75.8250789
8085,39.7611623,-75.3241091
21631,38.5823914,-75.9389815
8086,39.8547281,-75.1986863
21632,38.731398,-75.7724278
2108,42.3577581,-71.0648993
2109,42.3688015,-71.0494905
2110,42.3619844,-71.0479587
2111,42.3505176,-71.0590772
2113,42.3653312,-71.0552335
2114,42.3631736,-71.0686464
2115,42.337105,-71.1056964
37682,36.301061,-82.2907675
33803,28.0093585,-81.9326623
37683,36.4547261,-81.8220749
37686,36.440209,-82.3488106
33805,28.1007,-81.9083343
37687,36.178723,-82.0970051
37688,36.5454437,-81.8828794
37690,36.2501197,-82.5575845
33809,28.2213356,-81.973942
37691,36.3716765,-81.7567259
37692,36.189803,-82.3008289
37694,36.3837885,-82.2787223
33810,28.1317995,-82.030327
33811,27.9882523,-82.0156776
37701,35.7917092,-83.9872245
33812,27.9714417,-81.8944756
37705,36.2268797,-84.0097138
37708,36.3305576,-83.317142
33813,27.9651319,-81.9395216
37709,36.162997,-83.6645516
37710,36.1586312,-84.3161344
33815,28.0412578,-81.99759
37711,36.2813547,-83.0454262
37713,36.0814571,-83.1342851
43963,40.1713692,-80.6969072
23223,37.5577672,-77.3788861
43964,40.480902,-80.6624754
43967,40.0264553,-80.9400942
43968,40.6324074,-80.6838473
35584,33.8192681,-87.0879234
35585,34.4208347,-87.8324831
60432,41.5417467,-88.03474
35586,33.8779001,-88.1340749
35587,33.7955414,-87.4568875
60433,41.4995487,-88.0436582
35592,33.7460988,-88.0848075
35593,34.3391015,-88.095624
60435,41.5486424,-88.1285012
35594,33.9326925,-87.7743694
60436,41.4894882,-88.1330005
60437,41.1629285,-88.5604353
60438,41.5662423,-87.5502041
35601,34.6069125,-87.013524
60439,41.6759759,-87.9835086
35603,34.5354518,-86.9712262
60440,41.7006001,-88.0750061
35610,34.9544564,-87.2459614
60441,41.5930486,-88.051567
35611,34.7738334,-87.0841448
60442,41.3927126,-87.9635192
60443,41.5028868,-87.7495705
35613,34.8201635,-86.8821614
35614,34.8759189,-87.2292529
35615,34.6627375,-86.8754192
60444,41.2431147,-88.4027315
60445,41.6343897,-87.736395
35616,34.7395036,-88.0193814
35618,34.6414029,-87.3049829
60446,41.6316981,-88.106903
35619,34.382723,-87.1521054
35620,34.930812,-87.0201845
91750,34.179642,-117.7743106
85390,33.9036225,-112.8756673
91752,33.996484,-117.5313345
85392,33.47758,-112.3088888
91754,34.0529224,-118.1434648
91755,34.0509646,-118.1143942
85395,33.4786928,-112.3952491
91759,34.2636975,-117.6995668
91761,34.0356016,-117.5915284
85396,33.4852406,-112.7477496
91762,34.05941,-117.6740105
91763,34.0723365,-117.6983093
91764,34.0740868,-117.6056183
85501,33.559004,-110.7691258
85530,33.0863477,-110.2666905
85531,32.8841086,-109.790074
91765,33.9862704,-117.8212825
56376,45.5056251,-94.6796026
56377,45.64628,-94.247681
56378,45.7250338,-94.9872834
56379,45.6396819,-94.082677
56381,45.5568172,-95.5377747
56382,45.9078627,-94.5983273
56384,45.8094855,-94.5671754
56385,45.7008721,-95.2321878
56386,46.1144387,-93.5195022
56387,45.5328816,-94.2396895
56389,45.7974633,-95.09149
56401,46.3229193,-94.1252103
56425,46.3439353,-94.2760148
56431,46.4910902,-93.6355686
56433,46.9737081,-94.6970173
56434,46.3384651,-94.934656
56435,46.822929,-94.5395429
62997,37.9822996,-89.5904288
62998,37.512071,-89.4581474
62999,37.869529,-89.056407
55360,44.9159598,-93.9196449
55362,45.2920692,-93.8388074
55363,45.0378196,-93.9181405
55364,44.9369897,-93.6777977
55366,44.6726498,-94.2320609
55367,44.8952421,-93.9760284
55368,44.7400632,-93.8997466
55369,45.1274496,-93.4453952
55370,44.7771977,-94.0367843
55371,45.5786385,-93.5920617
55372,44.6823866,-93.4135879
55373,45.0882078,-93.72159
55374,45.175547,-93.5755317
55375,44.9081084,-93.7215889
55376,45.2112494,-93.6878989
55378,44.759057,-93.3642133
55379,44.7434421,-93.5100297
55381,44.9309635,-94.1999791
55382,45.3004232,-94.1990886
55384,44.9377555,-93.635143
55385,44.7391115,-94.4892035
55386,44.8632172,-93.6668823
55387,44.8693349,-93.7789705
55388,44.9559775,-93.8402848
55389,45.2979191,-94.4426256
55390,45.0651811,-93.9796445
55391,44.956396,-93.5390132
48874,43.1864491,-84.5949373
42743,37.2283068,-85.5322685
42746,37.2123805,-85.7323932
39701,33.3939337,-88.5047196
48875,42.8608125,-84.9414478
42748,37.5667193,-85.6940685
48876,42.6442935,-84.7312159
48877,43.4037336,-84.8408021
42749,37.1838339,-85.8770457
48878,43.7060955,-84.7798575
42753,37.2109102,-85.1998729
39702,33.4397357,-88.3447133
42754,37.4729243,-86.3162981
48879,43.0030751,-84.5773608
42757,37.4028315,-85.7195362
42758,37.3742966,-85.1987255
42762,37.4553441,-86.3931501
42764,37.4295792,-85.6205412
39705,33.5879451,-88.4411022
42765,37.3327215,-85.9332497
48880,43.458864,-84.578359
42776,37.5145061,-85.9270901
48881,42.9331224,-85.2015835
42782,37.336817,-85.6430339
42784,37.4519916,-85.9323933
42788,37.5296641,-86.0278859
48883,43.5437275,-84.6738863
48884,43.2098427,-85.0492083
48885,43.2429117,-85.1479387
48886,43.4157188,-85.159692
39730,33.8436352,-88.5656145
48888,43.3148151,-85.1060684
39735,33.3445734,-89.1861327
39736,33.4319141,-88.6523171
39737,33.6705656,-89.3303225
92145,32.9305536,-117.008063
92147,32.7252244,-117.2184759
85937,34.5739669,-110.0622779
92154,32.5670223,-117.0042495
85938,34.1493013,-109.3365319
92155,32.6749561,-117.1617657
92173,32.5530213,-117.0424535
85939,34.4314285,-110.085261
85940,34.2516634,-109.6822571
92201,33.7109844,-116.2048436
85941,33.8213911,-109.9698267
92203,33.7539595,-116.2464868
85942,34.7357055,-109.9547019
92210,33.7034648,-116.3258978
92211,33.7654007,-116.3342046
92220,33.9489323,-116.8323869
92222,32.7858261,-114.5455055
86001,35.2876614,-111.6393027
86003,35.1897078,-111.2240145
